FBID_KEY;2e;4e;6e;8e;10e;12e;14e;16e;18e;20e;22e;24e;L1;L2;L312hr;L3dark;L3light;L3clear;WPP12;WPP122;WPP24;pup2;pup3;pup4
FBgn0028950;0;0,0180459;0,0875002;0,0268264;0,0485622;0,0863367;0,0297449;0,172458;1,79972;5,79092;4,97894;6,86227;3,18807;8,60096;12,9935;18,7513;3,60161;0,45369;0,416746;0,149368;0,0295467;0,0785866;0,0622452;8,85296
FBgn0039338;66,4438;107,278;129,8;85,7322;72,0967;42,6437;41,7589;33,8103;25,2287;15,4089;18,2739;22,2129;18,0613;14,0902;12,1228;14,7652;24,7907;27,629;29,1684;39,6984;51,0243;28,9371;15,3681;12,2087
FBgn0036990;50,2366;31,4563;40,866;31,51;31,8808;40,9893;37,8123;38,0825;38,4386;32,7752;27,5999;27,8518;49,0842;53,7055;35,8287;12,2642;11,6142;12,6622;12,6619;12,7371;18,637;33,8173;32,3896;13,5687
FBgn0024992;57,1297;19,5229;17,1059;16,1125;14,1991;17,1569;13,4893;23,5115;25,046;19,8248;13,7212;12,215;24,4704;25,4511;23,7699;12,0738;14,6733;12,9685;11,5592;12,6079;16,6888;21,8292;22,3512;21,8336
FBgn0250850;83,7808;35,2893;7,57973;3,53665;3,16145;1,7078;3,61307;4,28405;3,1014;2,12856;3,7927;3,31605;3,91792;5,06679;5,63489;6,10673;9,86795;9,66039;8,77853;12,8052;13,9003;7,21527;3,61551;3,43556
FBgn0015379;66,0144;79,1866;73,6857;68,9393;46,9605;42,9988;29,1701;22,8595;14,9166;12,0751;11,2189;9,61031;25,7107;29,6601;22,9737;21,274;27,7608;27,5356;28,6469;29,4212;46,352;30,9729;17,6993;15,3292
FBgn0014018;24,5294;11,0893;10,4229;15,7671;15,172;11,6243;14,2841;14,089;19,8694;34,2886;45,9863;52,4901;34,4872;22,4112;25,3231;28,5444;40,4002;52,0731;61,1651;78,6186;36,6882;29,3517;16,5595;29,425
FBgn0034504;55,3093;206,738;128,309;121,031;90,5371;57,4663;53,6278;54,2755;35,2964;26,8854;25,892;24,3328;32,141;24,0682;20,0089;25,7471;44,3153;52,205;51,1352;48,7237;71,8656;49,6105;27,3078;26,273
FBgn0027335;57,9122;16,6409;22,1159;27,1368;21,6137;30,4991;36,1845;34,4054;22,5068;23,6726;26,8188;25,3557;16,5936;20,5366;14,6795;18,3355;29,9525;35,3982;27,8838;30,6313;26,4748;50,8501;18,1306;27,2955
FBgn0023441;33,068;13,1974;24,9882;54,5802;52,3143;46,6492;73,0536;62,4436;34,7902;30,3125;17,0366;19,4022;21,1953;25,2456;21,2269;16,8281;24,8643;25,3289;39,9836;34,5544;44,4743;50,0165;35,7233;19,9719
FBgn0004913;70,5225;9,54711;21,3041;26,5262;18,3445;11,738;11,0823;5,07164;4,82068;4,01071;3,72765;4,54423;5,71772;6,49188;6,02516;8,60923;11,7724;14,15;13,0249;18,3158;18,6101;12,1547;9,8035;6,60174
FBgn0036488;34,4862;20,1008;20,9382;33,5639;41,915;60,1016;56,4595;51,0223;64,9194;55,0971;57,6317;61,4086;109,593;107,947;78,9482;33,9943;33,866;34,2042;34,058;50,6498;75,8146;107,934;106,362;47,6469
FBgn0004648;49,0971;44,8344;31,1433;29,3965;34,2555;21,8498;33,5107;28,9623;46,4554;38,8487;38,2327;50,0009;31,9135;32,2329;24,1595;35,4758;62,3072;63,5224;80,4168;45,3479;43,3926;49,5367;50,6794;19,2273
FBgn0028990;46,6;62,9123;31,4365;31,4362;42,5188;65,2156;53,3612;49,4776;47,7259;87,563;47,6483;46,906;43,7347;41,857;57,1961;53,1312;54,7941;46,9582;63,4644;330,829;147,644;147,904;30,4614;35,0068
FBgn0017551;85,0921;16,6074;62,0093;77,9247;50,8662;31,7705;17,0849;10,8645;7,00278;5,97023;3,65207;3,54896;3,49042;2,28631;2,28452;6,6635;11,43;12,7496;11,0622;16,2382;20,1271;10,8832;5,74906;5,36869
FBgn0027620;78,1247;46,5945;73,7883;64,8025;46,9721;21,9619;21,7658;12,864;10,6887;7,28258;13,1485;15,4731;11,2055;5,91067;4,678;6,67631;10,7683;13,7127;12,7672;18,7937;19,9476;11,7285;8,15249;8,85747
FBgn0031818;58,0483;24,3641;31,8102;34,402;30,3964;34,9217;25,3022;24,7806;19,6696;18,6059;14,3586;13,2464;22,62;26,2793;23,6126;25,663;25,2062;25,0779;22,1847;21,0711;22,8882;20,4207;16,931;20,0651
FBgn0030743;46,3487;18,7015;17,3834;18,9913;18,2634;19,4745;19,7712;12,3515;14,6568;15,1221;14,317;16,485;19,6198;31,013;23,4941;22,5169;17,0981;17,2281;14,9488;16,2465;21,4866;28,6119;27,2392;25,2365
FBgn0027521;90,8951;65,9592;30,2176;22,7192;27,7289;14,231;19,9044;17,3018;14,1461;6,14565;12,3536;18,4642;0,606924;0,584127;0,856286;3,2311;5,062;6,02839;5,69056;9,0087;7,57528;2,93065;1,52714;1,74361
FBgn0086251;50,0652;2,67194;1,26621;0,539593;0,979852;0,540317;1,02432;0,590515;0,674342;0,715114;1,00996;1,53803;1,32827;0,749601;1,01773;1,91518;3,91309;5,88917;5,39929;6,1858;7,03613;6,2415;3,32778;2,27827
FBgn0026147;50,0076;7,38868;19,6345;24,6576;24,5715;19,9219;25,4808;12,0091;12,2426;9,44175;14,4272;15,1315;20,6243;11,6009;7,80968;7,14435;13,9522;17,9169;16,5879;25,4976;37,8108;44,6455;49,8341;33,1587
FBgn0013799;71,8218;47,878;26,9842;44,6845;46,4294;44,4767;45,8086;60,6602;47,0097;35,4628;25,3117;23,3859;28,1281;14,999;11,3601;10,9563;20,5291;23,7411;25,7366;27,2049;35,7711;27,2857;16,5282;15,6901
FBgn0036299;67,7967;38,2802;76,2938;139,274;146,795;197,238;154,352;134,095;86,1698;62,9661;34,472;36,3988;37,5008;23,2894;19,041;21,0202;29,5559;35,2051;41,4638;40,6029;75,1458;53,3661;47,6657;19,0619
FBgn0037810;48,5066;9,77027;33,6995;30,896;26,1174;8,3075;14,2927;3,9926;2,9999;1,63605;1,92389;2,47706;6,65902;6,27604;5,06974;7,08511;13,1673;16,3236;16,4197;23,7164;27,7272;17,3258;11,2662;6,13199
FBgn0010424;3,02864;2,0269;1,83794;7,73473;13,695;90,9229;249,455;386,516;698,99;735,12;521,217;549,812;301,525;399,351;664,688;735,56;637,68;605,99;269,724;82,5892;37,7291;89,5365;689,971;505,711
FBgn0030447;35,4685;19,0923;15,5113;11,542;12,4449;21,4874;12,5879;16,2653;13,2669;14,9979;23,0106;17,3273;31,4383;33,1247;22,8995;32,7113;30,3827;27,2687;26,3458;24,79;28,8287;23,1878;17,0247;20,8141
FBgn0035421;74,9323;95,4405;47,9882;18,1884;29,4401;48,1408;37,9557;33,4585;26,3353;20,3757;20,3966;20,6918;18,4714;18,6052;17,757;21,9257;27,4605;34,8498;33,7395;34,6677;44,8865;30,9186;25,1626;22,118
FBgn0036853;46,4957;17,5422;27,3719;27,6379;32,0902;45,1081;37,3836;38,8139;38,1405;28,5768;29,05;26,608;57,7829;61,1138;41,5432;12,481;12,8469;14,4365;13,5775;13,0051;17,5392;31,5053;41,4792;17,9331
FBgn0020309;47,2628;8,6969;17,4372;59,4943;68,7689;63,3772;70,5938;49,8382;38,7599;36,063;26,9009;29,0438;38,0874;19,5449;21,1865;19,5136;46,6631;50,9917;64,6768;68,1588;87,1023;36,3389;18,9974;23,3974
FBgn0037608;42,3581;50,261;42,981;39,0126;34,7279;43,736;43,3084;41,1231;37,5036;34,2875;32,4944;31,0935;55,3779;59,1601;38,6424;14,5942;17,3822;20,4988;21,6325;17,2506;20,6754;40,1465;41,272;16,96
FBgn0033773;56,8164;1,47334;1,05729;0,715468;0,810582;0,349086;0,550458;0,418794;0,217683;0,285976;0,327823;0,545947;0,405981;0,364922;0,245797;0,112776;0,446914;0,828443;1,48701;0,620837;0,627199;0,562173;0,327503;0,463597
FBgn0024996;44,6837;32,5974;44,4905;41,6154;37,5947;52,9073;37,3847;40,5267;31,8545;26,1529;22,3768;21,3066;45,1582;50,5821;35,5509;28,6257;28,1709;29,9225;30,2059;25,8762;31,4953;29,94;25,1954;22,9656
FBgn0029915;70,6765;71,4568;42,8203;9,15506;10,0442;7,47179;7,04262;5,15549;4,04075;4,19638;3,76996;5,2331;8,85955;12,1363;10,8933;18,6418;18,7399;22,8698;25,0649;25,5208;23,8577;10,1741;5,75953;5,16278
FBgn0030869;54,5597;26,4564;6,15401;11,5103;15,1144;15,806;15,1289;18,1298;12,9719;9,8812;9,21445;7,32854;10,849;6,03347;5,79128;7,06958;14,7883;11,92;11,0723;12,8732;17,3442;15,8041;10,0748;14,7012
FBgn0030641;26,4771;26,9471;16,9734;18,7355;25,415;46,0282;35,1786;47,7518;62,5601;106,596;106,928;102,665;79,1661;81,4018;59,2231;54,2824;40,6665;32,8425;29,0299;39,0916;49,18;31,3566;30,1131;44,5961
FBgn0028515;43,5114;6,09888;6,02594;15,0284;16,6953;24,7047;19,3444;16,7466;16,635;18,5568;22,1694;26,1668;25,4403;30,3056;33,7219;56,2183;58,3973;64,593;50,9036;54,0731;37,8706;30,8838;26,1172;22,9399
FBgn0030686;49,5917;10,6644;14,542;16,7731;28,6982;44,5908;41,9952;52,7504;48,9406;35,3159;31,2399;27,9773;61,2313;55,9832;39,0411;12,2445;14,5283;15,8807;14,1842;14,7209;18,7719;28,021;29,3877;17,9468
FBgn0261575;0,0470747;0,172086;0,667522;1,04725;1,87165;1,1541;0,986857;0,95669;1,37804;2,8251;1,48373;1,79344;30,301;36,4369;48,7892;12,5095;5,06054;2,52954;2,15263;57,8491;13,225;5,87477;1,94765;31,0506
FBgn0020415;6,96864;6,9789;11,9901;7,18585;12,981;27,3596;52,329;80,2646;125,563;173,562;174,626;204,07;106,847;83,606;141,292;67,7631;44,332;43,6005;41,2901;96,8325;42,4293;44,7419;102,437;162,126
FBgn0033581;92,2275;69,3224;68,5408;74,0623;61,3936;48,3904;40,6998;32,1797;23,4116;14,2753;18,3293;16,0628;13,1065;11,7828;8,23511;10,3229;16,662;17,7762;19,5373;23,9139;29,0328;13,2128;7,92241;5,48883
FBgn0036257;51,3035;5,53217;1,75498;4,75354;9,40573;14,4807;20,3498;18,8343;27,2955;38,7836;30,1293;38,7691;18,558;14,2854;19,6703;41,6812;58,8409;82,9458;88,4502;38,609;29,0767;21,2967;17,1647;13,7416
FBgn0035434;0;0,3201;1,39688;0,713773;0,34456;0,218778;0,38692;0,188251;0,133015;0,0810413;0,284893;0,130186;0,213397;0,27183;0,218464;0,220517;35,6171;586,176;2054,03;136,907;156,968;138,163;39,564;31,6358
FBgn0031534;42,6532;1,8802;2,17872;6,63227;17,8375;48,8321;34,3762;24,9417;20,2682;15,2084;12,3023;12,4207;13,4976;16,9139;18,354;34,0282;57,7578;83,1076;84,8923;54,6411;44,2898;32,5468;20,4818;17,3733
FBgn0030343;57,5025;23,8606;13,3885;25,7066;25,6555;31,6927;27,8914;41,099;27,5078;17,0703;24,3677;19,304;29,4044;26,0342;21,9922;13,4902;21,6801;25,7005;47,4656;35,9968;33,4545;47,2435;27,7474;37,8013
FBgn0062928;37,76;5,41703;33,5471;26,845;22,0263;20,1824;8,50065;3,0132;1,60495;1,83984;1,68083;1,39478;3,05737;4,66267;8,26875;27,7556;32,6998;41,6106;34,1588;34,7538;37,326;33,9395;25,0278;18,7654
FBgn0033495;42,4679;6,87324;1,35922;3,17526;6,85141;21,3669;20,0663;24,2846;73,0957;106,562;40,9235;45,9751;11,3731;4,6427;8,79823;16,5242;35,6846;57,0785;64,6502;51,1898;37,0084;34,1204;61,651;78,823
FBgn0033897;76,7011;78,6827;59,4449;58,057;55,7699;37,2198;42,0352;34,4851;31,0002;20,7583;46,1792;41,5571;21,4359;13,2278;11,2247;13,381;19,378;22,8339;22,43;29,5278;31,1178;23,4191;15,6768;19,3253
FBgn0031357;54,3646;53,1441;50,223;47,7433;46,545;63,0965;51,7824;69,9658;62,1797;75,5911;63,4118;47,6834;78,6867;91,0424;60,6158;16,5487;15,7552;18,8389;17,3664;15,9999;23,1052;35,4106;44,0352;27,3669
FBgn0002938;0,00440351;0,0701409;0,0835571;0,126218;0,167137;0,26582;0,563106;0,567335;0,442163;0,478519;0,437487;0,55583;0,531326;0,195184;0,0830733;0,165426;0,388296;0,524895;1,01733;1,57098;1,66001;29,5543;145,885;112,024
FBgn0039581;68,3729;111,895;77,5258;65,1268;63,3785;54,6651;51,455;48,1252;36,0212;24,3635;54,5608;40,6897;26,0031;20,8951;16,2945;15,3259;21,1528;23,3828;23,8514;33,0183;39,2861;25,7813;14,5556;11,2961
FBgn0010315;89,8764;62,4319;40,2203;40,7933;54,6583;37,9551;37,1987;26,7767;23,4733;9,4026;31,5662;31,3384;10,961;8,60777;7,02441;7,53949;10,4826;13,5491;13,9377;15,2213;16,7391;10,3524;5,09741;5,38703
FBgn0031897;33,001;55,8002;139,781;52,5504;39,3043;29,8995;38,5303;30,9343;43,7348;51,1595;35,4959;45,9499;26,7332;30,8148;31,6719;22,4205;38,1185;56,076;85,7161;81,8709;44,4841;36,4144;37,3949;54,7107
FBgn0030870;78,1562;169,217;200,463;116,176;119,481;134,834;139,092;171,784;117,154;44,9102;43,5979;41,6796;18,9552;45,9387;21,9578;18,11;27,625;36,1995;42,9316;49,3536;93,4975;128,431;75,505;18,5559
FBgn0259168;76,306;78,3311;46,7713;41,6991;39,6842;26,7964;29,2234;30,988;24,5094;15,2058;33,3216;24,4315;9,05259;7,03961;5,58715;6,81072;23,1292;49,9675;59,6659;39,2943;25,9548;24,3159;15,9305;18,6658
FBgn0039160;75,1211;116,34;115,238;70,8518;69,1272;70,4542;45,6934;42,2377;29,326;15,4935;11,7858;13,6375;16,4541;29,9357;23,2016;28,2282;36,8424;59,4003;71,1565;29,9781;42,6107;34,6265;21,2241;20,0752
FBgn0262081;49,1415;25,9531;22,4762;29,7268;30,8077;20,4058;28,6132;35,4573;38,6667;39,3757;37,0842;39,2216;19,656;15,4274;13,2142;9,37643;20,6694;58,9724;80,5852;44,1438;38,1793;51,5653;27,5138;21,9885
FBgn0010228;7,14805;69,5946;273,89;483,247;443,168;293,004;248,721;103,337;114,718;105,145;98,8202;103,24;88,7184;166,623;99,9957;96,8261;124,153;143,299;117,717;119,828;203,865;117,804;76,2582;32,5001
FBgn0034804;48,2399;7,60819;3,07129;6,4603;9,61951;11,4814;13,5073;14,7393;7,57557;3,73842;1,94173;2,42557;2,53358;4,03828;3,09057;4,30225;6,94015;8,55612;13,5885;33,3208;14,4133;16,2356;3,84803;5,18286
FBgn0085453;27,4253;27,9859;18,4018;11,8477;16,0358;22,6587;13,7876;17,0823;10,6349;10,4081;15,8732;14,293;11,4254;17,6136;53,9451;55,9593;39,7419;22,9981;24,3563;33,9086;50,3936;47,2946;18,821;40,6513
FBgn0020887;68,8895;42,8655;65,6325;45,4469;29,3595;19,5773;16,0407;13,6915;10,3326;9,87401;7,89363;7,7319;14,5464;11,0502;9,50205;9,0598;16,2072;18,5038;19,1548;25,3085;22,9426;13,7151;9,27923;9,25665
FBgn0039563;76,4411;21,7036;37,9315;31,6469;18,3999;11,0629;7,87484;7,73453;6,58934;4,92909;2,66548;3,16788;7,27064;11,6123;8,01324;10,5754;12,861;13,9185;13,0156;17,1228;16,8856;11,9985;11,6097;6,08885
FBgn0000273;52,8211;67,945;43,1902;37,764;40,8942;27,1559;42,7252;57,5899;68,3919;69,0011;76,1337;73,1694;60,8878;44,0393;48,0946;24,7266;44,003;34,4411;36,2447;32,2141;41,8289;39,9073;75,401;45,7784
FBgn0259212;68,4555;86,5827;60,2955;67,9689;63,8358;31,6797;45,8746;63,4257;48,8458;30,4073;46,5944;37,2072;12,3663;10,1792;6,98684;5,18049;13,8276;16,4565;19,9179;17,3602;29,152;22,2622;20,7962;12,6954
FBgn0032679;25,623;7,93388;20,2824;22,5488;28,6878;32,4661;44,728;40,2524;35,838;26,3141;25,8788;27,54;61,0652;55,5202;38,5837;9,10389;10,2193;9,80994;10,0181;9,51569;12,627;28,6786;31,8079;11,2682
FBgn0030944;76,4298;78,5077;61,4887;79,0609;69,1628;80,1093;43,6511;30,1369;21,7781;22,3939;18,1864;16,7604;14,9938;19,1814;16,9691;28,1166;41,7666;53,5901;52,9617;43,0676;45,4972;31,58;16,8549;24,4194
FBgn0263863;45,6516;43,4186;40,4196;32,9354;35,2376;51,1609;41,01;44,5708;38,7536;36,9322;37,9966;38,6922;58,242;48,6913;36,4981;18,5051;14,4264;13,6296;13,1591;14,0379;15,9991;26,6528;29,9129;23,8911
FBgn0011260;62,3626;124,301;190,786;191,902;202,605;132,731;176,634;89,8986;67,3998;37,8466;53,4753;57,1004;21,3606;13,2358;5,74969;14,0369;33,3767;57,6701;73,3131;67,7298;119,454;86,6994;38,2272;9,79997
FBgn0031092;33,084;3,70919;8,02725;14,619;12,7974;16,011;15,2359;21,0604;19,2335;20,8758;18,5578;17,6302;33,5597;43,6639;47,532;98,8604;130,177;153,771;167,401;44,6904;57,5237;49,4903;36,3761;22,697
FBgn0031090;81,0299;94,9774;37,472;39,4772;45,0349;45,5223;47,4425;34,4731;33,0895;21,3919;35,7726;36,5219;16,1459;18,0873;15,1786;18,1371;25,3694;31,2338;42,0906;40,8288;40,2761;29,9493;18,148;15,4479
FBgn0023083;69,8765;6,8801;2,15229;3,88368;7,78241;17,2175;38,4539;35,9507;20,987;13,5725;21,8952;24,3601;21,0518;23,3451;20,1648;12,9184;23,3463;31,2483;30,9325;24,605;26,0938;25,1028;24,69;33,8188
FBgn0034649;48,4358;30,1651;31,7324;28,5226;27,2442;28,8689;35,5964;26,3621;29,0643;27,9417;24,1084;28,254;37,8255;38,0073;35,1299;20,2308;19,3179;21,5931;19,6895;20,9635;25,4598;34,2177;54,362;41,0166
FBgn0032053;41,7991;62,7393;72,9617;49,9858;54,6372;89,617;56,5253;55,0047;48,2919;46,7359;41,8793;38,5022;79,7186;73,3303;49,1418;18,1672;19,4636;20,2967;20,3146;19,9591;24,4675;43,0638;47,5048;27,29
FBgn0039305;39,9493;52,2512;45,9773;20,1978;16,8743;29,313;32,5642;26,3198;21,8483;17,6595;19,4471;16,7702;42,2249;46,6001;31,5311;26,7317;27,2353;28,6356;25,8019;23,6311;30,8304;31,8478;20,3102;12,3422
FBgn0030790;94,464;89,1655;73,081;61,9419;60,6167;45,9406;46,2069;29,5287;23,5874;16,928;29,3046;32,2376;9,7499;7,8517;6,81015;6,03583;9,83852;13,3457;15,5067;14,4872;17,9685;10,2096;6,34769;5,92024
FBgn0031245;10,7017;33,5341;92,3371;133,697;175,583;177,524;169,966;66,7774;59,5548;58,3707;49,7382;56,7358;56,4621;66,1144;65,7519;79,4886;55,0183;55,8198;93,482;78,1635;87,8926;61,9106;51,9801;32,2576
FBgn0034412;0,263669;0,210395;0,19344;0,685407;1,07516;5,88064;13,0904;54,8677;79,9316;83,7005;72,1941;58,9821;43,4409;36,7437;64,7545;41,1374;60,9731;74,1475;95,2054;69,7164;36,7453;35,5136;90,2913;369,433
FBgn0030990;48,0206;13,5225;33,9441;55,1941;53,9818;66,8764;42,7469;31,834;28,7323;29,3264;23,021;19,6396;27,4149;37,0914;34,6457;28,8026;27,8626;25,2667;23,2962;17,0904;20,644;17,3026;14,2645;13,1658
FBgn0033544;30,0491;27,7653;15,8448;17,3651;22,1874;17,4185;26,6536;13,5934;26,2418;31,7062;44,5074;60,59;20,9257;27,3779;23,1458;41,7985;61,6415;146,816;163,645;72,3337;53,6382;57,8671;39,4208;45,9805
FBgn0051373;7,83927;8,0628;6,96778;3,20655;2,85561;3,15186;1,89621;1,85907;2,53446;4,42532;9,301;10,9709;10,9883;6,83748;18,2748;24,3563;13,2296;9,50674;5,00043;7,74605;1,89981;2,75787;5,72978;96,2554
FBgn0027515;65,1446;29,4889;13,6046;11,8055;15,6023;21,4321;22,5188;23,9501;33,7444;22,1127;10,1531;12,5477;10,2159;11,751;12,3999;13,0727;23,5576;58,2057;110,977;28,8458;25,7623;36,801;55,6208;21,2752
FBgn0026761;44,1567;14,7224;27,0095;35,2547;43,839;66,3069;64,9692;56,5327;52,3884;42,136;42,1739;39,5176;74,9306;70,7587;51,3453;15,8274;19,7666;19,6275;19,7461;25,0499;35,845;53,4531;39,4486;29,0712
FBgn0031629;4,60932;3,33873;2,19876;5,83982;13,1119;78,1074;147,646;307,274;1477,25;2242,4;648,227;750,218;562,815;362,668;1167,21;186,121;200,626;224,577;31,5191;1010,8;89,2186;106,158;846,306;206,607
FBgn0053306;0;0;0;0;0;0;0;0;0;0;6,43499;8,07635;57,2545;84,3603;65,6724;269,473;125,747;52,3353;6,46343;0;0;0;0;0
FBgn0000524;87,4772;28,3903;25,0141;39,6201;38,7623;32,6333;25,0404;14,4071;9,52533;6,77898;3,61719;3,75959;4,77384;4,4724;4,48537;6,75576;13,222;16,4962;18,923;21,0157;29,7903;14,327;5,40368;5,31807
FBgn0030237;0;0;0;6,40294;12,7045;24,5897;20,4355;21,2145;22,8116;26,2677;21,1687;25,452;26,4848;37,6393;29,108;55,5921;84,6796;133,643;82,5009;54,5066;62,8478;85,3212;123,748;39,6261
FBgn0033021;75,8845;149,013;185,34;101,079;106,768;75,5345;106,022;27,5054;42,1971;24,7756;53,1247;60,6259;17,3629;21,4389;15,837;13,3524;22,9722;37,9195;39,2394;37,1839;46,1904;33,5605;18,539;6,67738
FBgn0086384;69,477;57,9525;56,6374;40,4731;31,1071;19,2635;16,6387;15,0607;11,3475;11,0672;9,94177;10,0392;11,1809;9,81457;11,3486;14,9214;18,6153;20,6956;19,5645;24,8519;25,7705;16,4535;13,6022;17,585
FBgn0037788;15,7228;4,36028;13,9834;33,4098;22,3832;9,73504;8,48152;7,97401;9,47265;14,3509;23,4885;28,2593;28,191;23,8325;28,5054;34,7281;33,999;72,2371;160,209;160,963;117,933;74,2206;32,1113;80,799
FBgn0000146;36,161;33,8829;10,793;7,16637;7,58136;3,9098;5,12525;3,94396;3,12809;1,46743;5,12774;5,25223;1,02694;1,01525;1,48502;0,94272;1,13084;1,37009;1,67021;2,01498;2,51338;2,0246;1,76312;3,23843
FBgn0032398;39,112;51,0098;58,8831;49,6885;48,8959;44,8124;51,7698;37,8578;33,7146;25,9856;26,9272;29,7393;28,9609;41,9885;35,4417;37,7318;34,4061;36,4569;33,3054;26,9854;38,8756;35,1132;27,4823;21,9084
FBgn0261922;53,8992;27,1062;30,8709;29,9666;23,2171;23,6283;16,8989;20,4325;18,5741;22,6929;19,5572;15,7618;21,7877;18,0474;15,6316;11,1184;15,1454;11,7959;10,6113;11,5068;14,4313;13,6318;16,3218;24,9189
FBgn0038575;88,4131;9,94732;2,45846;1,46776;1,72296;0,594875;0,683159;0,832801;0,382728;0,32354;0,584059;0,424298;0,138153;0,279367;0,482482;2,0505;5,45439;6,2621;5,88198;10,7636;16,9113;19,8864;18,4305;15,6359
FBgn0053109;0;0;0,0101361;0,0776896;0,0375032;0;0;0;0,0144778;0;0;0,0141699;0;0,0110951;0;0;0;0,118674;0;0,0471898;0;0,013005;0;0,0298989
FBgn0039261;72,7144;74,5441;53,5161;61,6121;53,7527;42,1084;48,8793;26,3269;23,2554;16,6341;25,4332;23,3366;14,4892;11,7908;10,7328;13,7019;23,5925;40,7232;51,7579;49,1611;53,0544;32,5747;15,7825;11,4949
FBgn0037102;55,3872;68,5622;57,1331;46,4491;43,4485;44,4844;52,8379;46,5134;48,5309;43,0927;48,7308;49,7352;55,3629;63,7419;53,2909;24,9003;20,9157;22,266;21,5063;19,1049;24,1877;34,3799;43,9762;22,6242
FBgn0037760;52,3009;11,124;20,5361;36,7364;38,1291;35,3224;34,8034;28,8578;23,6677;20,7967;11,8967;12,1624;12,3445;7,86075;7,84642;8,99397;21,7273;28,6177;33,4545;34,3308;34,5593;21,7587;12,0645;10,0536
FBgn0034118;73,1019;119,15;94,5821;65,5768;56,4726;36,8358;33,4881;24,0463;21,772;13,3524;44,0681;32,4513;17,7575;16,4805;12,6047;14,6112;18,4755;23,5551;20,4944;24,9369;30,0609;21,2785;14,6794;9,65145
FBgn0261397;38,2885;4,64769;4,65122;3,71634;3,66092;3,18306;5,62047;4,88303;5,93994;5,75514;5,57287;6,88057;7,50191;8,26152;6,26983;7,30049;12,326;14,1854;14,3831;18,6304;28,6711;28,1552;30,446;24,4126
FBgn0001404;59,8866;37,3997;27,3268;24,3933;28,0737;19,2485;37,1396;38,8609;34,7887;26,4612;35,5929;42,9085;26,857;20,5926;18,9587;15,7127;26,4809;42,5171;40,771;57,4853;34,0915;26,2;17,612;17,2977
FBgn0029821;3,28413;4,2442;2,90777;1,46427;1,2084;2,04936;2,4274;2,90705;1,44463;0,770138;1,41814;1,17825;4,04618;9,20268;2,94934;11,0434;13,2716;15,0134;17,46;12,9271;15,7243;5,47002;12,7574;6,71258
FBgn0020620;63,5701;70,4623;40,7114;49,4478;50,0898;42,1633;43,4464;41,159;31,4578;22,701;35,2539;33,0719;16,2575;14,5186;12,5899;10,4001;16,7752;26,3047;32,4153;29,3613;32,4088;33,845;18,6737;22,7627
FBgn0037321;76,3583;67,4615;36,137;34,2815;34,8218;31,5886;27,3262;23,4367;22,0282;23,1427;18,0791;17,2839;18,239;13,4313;9,30319;9,84479;30,7017;98,2198;176,828;133,262;120,188;87,9618;33,7731;28,7628
FBgn0038858;19,597;3,9038;7,10787;6,79018;9,17126;23,0148;22,4846;40,8992;59,8483;55,1657;39,826;47,8106;91,4237;60,9322;112,069;52,4144;23,6996;27,0722;59,7101;32,0125;37,6763;41,1378;54,0137;48,0671
FBgn0030552;42,5086;7,30872;22,7998;29,0835;27,8941;39,6152;38,7783;46,014;48,0286;51,9861;40,7923;36,1286;52,3554;54,9855;36,702;15,0873;15,2113;14,3878;13,641;15,5377;16,3124;32,0674;38,9646;21,2149
FBgn0002121;60,4653;96,7096;122,357;84,9651;75,7736;35,6506;95,4828;61,2386;103,59;58,4521;37,5863;50,7244;14,8766;26,0558;20,0325;20,1379;29,081;29,3291;29,8379;24,6131;32,7342;21,0091;17,0254;8,46153
FBgn0035203;49,89;4,41284;3,72812;17,1671;31,3986;62,8767;51,7703;110,757;50,5465;28,5933;17,5905;17,4503;25,0606;75,2338;32,4311;13,0531;13,2413;16,8021;16,7928;16,0735;18,4548;61,5878;34,0969;18,7527
FBgn0002283;67,9204;20,1498;25,3109;27,0257;29,3315;39,8072;26,0258;16,448;11,9605;8,47887;8,23618;8,54166;12,0134;11,616;8,01822;8,87468;11,9442;13,6323;15,4015;15,5089;19,1633;16,6994;9,61832;9,52172
FBgn0031464;68,5289;4,07265;1,79058;7,29453;18,4437;22,7073;27,2823;33,4736;24,7894;22,1204;10,0282;10,5303;10,2919;17,2711;10,267;5,62708;9,88117;14,7451;21,7921;27,2981;11,9472;34,0185;37,1655;13,7649
FBgn0051908;62,3437;65,2863;69,0828;65,2897;51,7107;56,1851;44,7192;37,0055;29,909;37,5232;35,0142;27,5796;37,3101;26,2399;29,6828;22,9698;36,8862;44,0611;42,4265;33,4206;41,7473;35,6525;27,5999;26,6117
FBgn0037110;40,3729;4,53344;10,8562;11,2435;12,3241;13,1843;11,1832;10,9841;11,79;16,4843;19,5051;20,5385;21,5875;28,6281;26,5728;36,8078;31,0461;29,4128;32,5536;29,1698;26,5851;18,0731;14,8393;20,246
FBgn0036099;70,0685;49,0607;30,1517;38,8869;49,1819;67,5916;55,4843;37,4226;38,8374;40,6386;69,4529;69,6934;51,815;37,4055;40,0596;16,7198;19,8723;23,0694;21,1119;18,2592;19,7208;24,0204;19,0523;30,5913
